Denileukin diftitox,Muromonab,2
Denileukin diftitox,Didanosine,1
Denileukin diftitox,Streptozocin,1
Denileukin diftitox,Umbralisib,1
Denileukin diftitox,Abrocitinib,2
Denileukin diftitox,Zanubrutinib,3
Denileukin diftitox,Caffeine,2
Denileukin diftitox,Auranofin,1
Denileukin diftitox,Ponatinib,1
Denileukin diftitox,Basiliximab,3
Denileukin diftitox,Ruxolitinib,2
Denileukin diftitox,Idelalisib,1
Etanercept,Human immunoglobulin G,1
Etanercept,Benralizumab,1
Etanercept,Catumaxomab,1
Etanercept,Alemtuzumab,1
Etanercept,Gemtuzumab ozogamicin,1
Etanercept,Alefacept,1
Etanercept,Sarilumab,1
Etanercept,Bevacizumab,1
Etanercept,Palivizumab,1
Etanercept,Amivantamab,1
Bivalirudin,Dabigatran etexilate,2
Bivalirudin,Drotrecogin alfa,2
Bivalirudin,Zinc acetate,2
Bivalirudin,Human C1-esterase inhibitor,2
Bivalirudin,Copper,2
Bivalirudin,Enoxaparin,2
Bivalirudin,Coagulation Factor IX Human,2
Bivalirudin,Menadione,2
Bivalirudin,Thrombomodulin Alfa,2
Bivalirudin,Zinc,2
Bivalirudin,Turoctocog alfa,2
Bivalirudin,Conestat alfa,2
Bivalirudin,Coagulation Factor IX (Recombinant),2
Bivalirudin,Anti-inhibitor coagulant complex,2
Bivalirudin,Antithrombin Alfa,2
Bivalirudin,Argatroban,2
Bivalirudin,Turoctocog alfa pegol,2
Bivalirudin,Proflavine,2
Bivalirudin,Kappadione,2
Bivalirudin,Ximelagatran,2
Leuprolide,Ganirelix,1
Leuprolide,Erdafitinib,1
Leuprolide,Nafarelin,1
Leuprolide,Regorafenib,1
Leuprolide,Selpercatinib,1
Leuprolide,Futibatinib,1
Leuprolide,Lenvatinib,1
Leuprolide,Triptorelin,1
Leuprolide,Infigratinib,1
Leuprolide,Pralsetinib,1
Leuprolide,Danazol,1
Leuprolide,Palifermin,1
Leuprolide,Degarelix,1
Leuprolide,Gestrinone,1
Leuprolide,Histrelin,1
Leuprolide,Linzagolix,1
Leuprolide,Nintedanib,1
Leuprolide,Elagolix,1
Leuprolide,Gonadorelin,1
Leuprolide,Cetrorelix,1
Leuprolide,Copper,1
Leuprolide,Relugolix,1
Leuprolide,Fostamatinib,1
Leuprolide,Pemigatinib,1
Leuprolide,Heparin,1
Leuprolide,Goserelin,1
Leuprolide,Buserelin,1
Leuprolide,Tivozanib,1
Leuprolide,Abarelix,1
Leuprolide,Sorafenib,1
Leuprolide,Ponatinib,1
Alteplase,Urokinase,2
Alteplase,Reteplase,7
Alteplase,Zinc chloride,5
Alteplase,Zinc acetate,5
Alteplase,Tranexamic acid,2
Alteplase,Ancrod,5
Alteplase,"Zinc sulfate, unspecified form",5
Alteplase,Copper,4
Alteplase,Tenecteplase,7
Alteplase,Streptokinase,2
Alteplase,Thrombin,6
Alteplase,Prothrombin,5
Alteplase,Aprotinin,2
Alteplase,Zinc,5
Alteplase,Aminocaproic acid,2
Alteplase,Human thrombin,6
Alteplase,Thrombin alfa,6
Alteplase,Anti-inhibitor coagulant complex,5
Alteplase,Anistreplase,7
Sermorelin,Tesamorelin,1
Darbepoetin alfa,Zinc chloride,1
Darbepoetin alfa,Zinc acetate,1
Darbepoetin alfa,Nitrous acid,1
Darbepoetin alfa,Voxelotor,1
Darbepoetin alfa,Copper,1
Darbepoetin alfa,"Zinc sulfate, unspecified form",1
Darbepoetin alfa,Peginesatide,1
Darbepoetin alfa,Ferrous ascorbate,1
Darbepoetin alfa,Erythropoietin,1
Darbepoetin alfa,Ferric pyrophosphate citrate,1
Darbepoetin alfa,Iron,1
Darbepoetin alfa,Ferrous sulfate anhydrous,1
Darbepoetin alfa,Sodium ferric gluconate complex,1
Darbepoetin alfa,Methoxy polyethylene glycol-epoetin beta,1
Darbepoetin alfa,Ferrous fumarate,1
Darbepoetin alfa,Zinc,1
Darbepoetin alfa,Ferric derisomaltose,1
Darbepoetin alfa,Pentaerythritol tetranitrate,1
Darbepoetin alfa,Ferrous gluconate,1
Darbepoetin alfa,Ferrous glycine sulfate,1
Darbepoetin alfa,Iron Dextran,1
Darbepoetin alfa,Ferrous succinate,1
Urokinase,Reteplase,2
Urokinase,Streptokinase,2
Urokinase,Aprotinin,2
Urokinase,Aminocaproic acid,2
Urokinase,Tranexamic acid,2
Urokinase,Insulin human,1
Urokinase,Copper,2
Urokinase,Anistreplase,2
Urokinase,Tenecteplase,2
Goserelin,Ganirelix,1
Goserelin,Erdafitinib,1
Goserelin,Nafarelin,1
Goserelin,Regorafenib,1
Goserelin,Selpercatinib,1
Goserelin,Futibatinib,1
Goserelin,Lenvatinib,1
Goserelin,Triptorelin,1
Goserelin,Infigratinib,1
Goserelin,Pralsetinib,1
Goserelin,Danazol,1
Goserelin,Palifermin,1
Goserelin,Degarelix,1
Goserelin,Gestrinone,1
Goserelin,Histrelin,1
Goserelin,Linzagolix,1
Goserelin,Nintedanib,1
Goserelin,Elagolix,1
Goserelin,Gonadorelin,1
Goserelin,Cetrorelix,1
Goserelin,Copper,1
Goserelin,Relugolix,1
Goserelin,Fostamatinib,1
Goserelin,Pemigatinib,1
Goserelin,Heparin,1
Goserelin,Buserelin,1
Goserelin,Tivozanib,1
Goserelin,Abarelix,1
Goserelin,Sorafenib,1
Goserelin,Ponatinib,1
Reteplase,Zinc chloride,5
Reteplase,Zinc acetate,5
Reteplase,Tranexamic acid,2
Reteplase,Ancrod,5
Reteplase,"Zinc sulfate, unspecified form",5
Reteplase,Copper,4
Reteplase,Tenecteplase,7
Reteplase,Streptokinase,2
Reteplase,Thrombin,5
Reteplase,Prothrombin,5
Reteplase,Aprotinin,2
Reteplase,Zinc,5
Reteplase,Aminocaproic acid,2
Reteplase,Human thrombin,5
Reteplase,Thrombin alfa,5
Reteplase,Anti-inhibitor coagulant complex,5
Reteplase,Anistreplase,7
Erythropoietin,Zinc chloride,1
Erythropoietin,Zinc acetate,1
Erythropoietin,Nitrous acid,1
Erythropoietin,Voxelotor,1
Erythropoietin,Copper,1
Erythropoietin,"Zinc sulfate, unspecified form",1
Erythropoietin,Peginesatide,1
Erythropoietin,Ferrous ascorbate,1
Erythropoietin,Ferric pyrophosphate citrate,1
Erythropoietin,Iron,1
Erythropoietin,Ferrous sulfate anhydrous,1
Erythropoietin,Sodium ferric gluconate complex,1
Erythropoietin,Methoxy polyethylene glycol-epoetin beta,1
Erythropoietin,Ferrous fumarate,1
Erythropoietin,Zinc,1
Erythropoietin,Ferric derisomaltose,1
Erythropoietin,Pentaerythritol tetranitrate,1
Erythropoietin,Ferrous gluconate,1
Erythropoietin,Ferrous glycine sulfate,1
Erythropoietin,Iron Dextran,1
Erythropoietin,Ferrous succinate,1
Pegfilgrastim,Ibalizumab,1
Pegfilgrastim,Lipegfilgrastim,2
Pegfilgrastim,Filgrastim,2
Pegfilgrastim,Lenograstim,2
Pegfilgrastim,Plerixafor,1
Pegfilgrastim,Framycetin,1
Pegfilgrastim,Eflapegrastim,2
Pegfilgrastim,Alpha-1-proteinase inhibitor,1
Pegfilgrastim,Baclofen,1
Sargramostim,Foreskin fibroblast (neonatal),2
Sargramostim,Clove oil,2
Sargramostim,Foreskin keratinocyte (neonatal),2
Thyrotropin alfa,2-mercaptobenzothiazole,1
Thyrotropin alfa,"Thyroid, porcine",2
Thyrotropin alfa,Liotrix,2
Thyrotropin alfa,Resorcinol,1
Thyrotropin alfa,Methimazole,1
Thyrotropin alfa,Triclosan,1
Thyrotropin alfa,Dextrothyroxine,3
Thyrotropin alfa,Levothyroxine,2
Thyrotropin alfa,Dronedarone,1
Thyrotropin alfa,Carbimazole,1
Thyrotropin alfa,Propylthiouracil,1
Thyrotropin alfa,Liothyronine,2
"Antihemophilic factor, human recombinant",Edoxaban,2
"Antihemophilic factor, human recombinant",Moroctocog alfa,6
"Antihemophilic factor, human recombinant",Lonoctocog alfa,6
"Antihemophilic factor, human recombinant",Coagulation factor VIIa Recombinant Human,2
"Antihemophilic factor, human recombinant",Coagulation factor VII human,4
"Antihemophilic factor, human recombinant",Emicizumab,4
"Antihemophilic factor, human recombinant",Albutrepenonacog alfa,2
"Antihemophilic factor, human recombinant",Protein S human,2
"Antihemophilic factor, human recombinant",Heparin,2
"Antihemophilic factor, human recombinant",Bemiparin,2
"Antihemophilic factor, human recombinant",Enoxaparin,2
"Antihemophilic factor, human recombinant",Betrixaban,2
"Antihemophilic factor, human recombinant",Nonacog beta pegol,2
"Antihemophilic factor, human recombinant",Coagulation Factor IX Human,2
"Antihemophilic factor, human recombinant",Protamine sulfate,2
"Antihemophilic factor, human recombinant",Apixaban,2
"Antihemophilic factor, human recombinant",Fondaparinux,2
"Antihemophilic factor, human recombinant",Menadione,2
"Antihemophilic factor, human recombinant",Turoctocog alfa,4
"Antihemophilic factor, human recombinant",Coagulation Factor IX (Recombinant),2
"Antihemophilic factor, human recombinant",Anti-inhibitor coagulant complex,2
"Antihemophilic factor, human recombinant",Antithrombin Alfa,2
"Antihemophilic factor, human recombinant",Rivaroxaban,2
"Antihemophilic factor, human recombinant",Turoctocog alfa pegol,4
"Antihemophilic factor, human recombinant",Antihemophilic factor human,4
"Antihemophilic factor, human recombinant",Kappadione,4
Human immunoglobulin G,Benralizumab,1
Human immunoglobulin G,Zinc chloride,8
Human immunoglobulin G,Zinc acetate,8
Human immunoglobulin G,Gemtuzumab ozogamicin,1
Human immunoglobulin G,Eculizumab,1
Human immunoglobulin G,Sarilumab,1
Human immunoglobulin G,Palivizumab,1
Human immunoglobulin G,Pegcetacoplan,6
Human immunoglobulin G,"Zinc sulfate, unspecified form",8
Human immunoglobulin G,Copper,8
Human immunoglobulin G,Amivantamab,1
Human immunoglobulin G,Catumaxomab,1
Human immunoglobulin G,Alemtuzumab,1
Human immunoglobulin G,Zinc,8
Human immunoglobulin G,Alefacept,1
Human immunoglobulin G,Bevacizumab,1
Human immunoglobulin G,Ravulizumab,1
Anistreplase,Zinc chloride,5
Anistreplase,Zinc acetate,5
Anistreplase,Tranexamic acid,2
Anistreplase,Ancrod,5
Anistreplase,"Zinc sulfate, unspecified form",5
Anistreplase,Copper,4
Anistreplase,Tenecteplase,7
Anistreplase,Streptokinase,2
Anistreplase,Thrombin,5
Anistreplase,Prothrombin,5
Anistreplase,Aprotinin,2
Anistreplase,Zinc,5
Anistreplase,Aminocaproic acid,2
Anistreplase,Human thrombin,5
Anistreplase,Thrombin alfa,5
Anistreplase,Anti-inhibitor coagulant complex,5
Insulin human,Meprobamate,1
Insulin human,Levetiracetam,1
Insulin human,Insulin detemir,5
Insulin human,Zinc acetate,1
Insulin human,Felodipine,1
Insulin human,Azathioprine,1
Insulin human,Halothane,1
Insulin human,Ziconotide,1
Insulin human,Chromic chloride,3
Insulin human,Vigabatrin,1
Insulin human,Flavin mononucleotide,1
Insulin human,Nitrendipine,1
Insulin human,Thiopental,1
Insulin human,Topiramate,1
Insulin human,Isoflurane,1
Insulin human,Sevoflurane,1
Insulin human,Aspartic acid,1
Insulin human,Amlodipine,1
Insulin human,Eflornithine,1
Insulin human,Brigatinib,5
Insulin human,Gabapentin enacarbil,1
Insulin human,Zolpidem,1
Insulin human,Phenelzine,1
Insulin human,Glycine,1
Insulin human,Botulinum toxin type B,1
Insulin human,Quinidine barbiturate,1
Insulin human,Zinc chloride,1
Insulin human,Pyridoxal phosphate,1
Insulin human,Insulin beef,5
Insulin human,Insulin glargine,5
Insulin human,Methoxyflurane,1
Insulin human,Fostamatinib,4
Insulin human,Insulin pork,5
Insulin human,Pyruvic acid,1
Insulin human,Ethanol,1
Insulin human,Lamotrigine,1
Insulin human,Atropine,1
Insulin human,D-Serine,1
Insulin human,Nandrolone decanoate,2
Insulin human,Desflurane,1
Insulin human,Insulin aspart,5
Insulin human,Ascorbic acid,1
Insulin human,Insulin degludec,5
Insulin human,Talbutal,1
Insulin human,Vitamin E,1
Insulin human,Somatrem,2
Insulin human,Primidone,1
Insulin human,Glutamic acid,1
Insulin human,Eszopiclone,1
Insulin human,Verapamil,1
Insulin human,Isradipine,1
Insulin human,Pentobarbital,1
Insulin human,Gabapentin,1
Insulin human,Zinc,1
Insulin human,Zopiclone,1
Insulin human,Carisoprodol,1
Insulin human,Cannabidiol,1
Insulin human,Methylphenobarbital,1
Insulin human,Loperamide,1
Insulin human,Taurine,1
Insulin human,Ginkgo biloba,1
Insulin human,Mecasermin rinfabate,5
Insulin human,Mecasermin,5
Insulin human,Secobarbital,1
Insulin human,Enflurane,1
Insulin human,Butobarbital,1
Insulin human,Butalbital,1
Insulin human,Copper,1
Insulin human,Carboxymethylcellulose,1
Insulin human,"Zinc sulfate, unspecified form",1
Insulin human,Flumazenil,1
Insulin human,Sildenafil,1
Insulin human,Teprotumumab,2
Insulin human,Amobarbital,1
Insulin human,Valproic acid,1
Insulin human,Polyethylene glycol 400,1
Insulin human,Insulin glulisine,5
Insulin human,Insulin lispro,5
Insulin human,Lindane,1
Insulin human,Bepridil,1
Tenecteplase,Zinc chloride,5
Tenecteplase,Zinc acetate,5
Tenecteplase,Tranexamic acid,2
Tenecteplase,Ancrod,5
Tenecteplase,"Zinc sulfate, unspecified form",5
Tenecteplase,Copper,4
Tenecteplase,Streptokinase,2
Tenecteplase,Thrombin,5
Tenecteplase,Prothrombin,5
Tenecteplase,Aprotinin,2
Tenecteplase,Zinc,5
Tenecteplase,Aminocaproic acid,2
Tenecteplase,Human thrombin,5
Tenecteplase,Thrombin alfa,5
Tenecteplase,Anti-inhibitor coagulant complex,5
Menotropins,Corifollitropin alfa,1
Menotropins,Follitropin,1
Menotropins,Choriogonadotropin alfa,1
Menotropins,Urofollitropin,1
Desmopressin,Lypressin,3
Desmopressin,Terlipressin,3
Desmopressin,Conivaptan,3
Desmopressin,Vasopressin,3
Desmopressin,Atosiban,3
Desmopressin,Tolvaptan,3
Desmopressin,Demeclocycline,3
Coagulation factor VIIa Recombinant Human,Anisindione,2
Coagulation factor VIIa Recombinant Human,Edoxaban,2
Coagulation factor VIIa Recombinant Human,Moroctocog alfa,2
Coagulation factor VIIa Recombinant Human,Emicizumab,2
Coagulation factor VIIa Recombinant Human,Coagulation factor VII human,2
Coagulation factor VIIa Recombinant Human,Lonoctocog alfa,2
Coagulation factor VIIa Recombinant Human,Albutrepenonacog alfa,2
Coagulation factor VIIa Recombinant Human,Protein S human,2
Coagulation factor VIIa Recombinant Human,Glutamic acid,2
Coagulation factor VIIa Recombinant Human,Heparin,2
Coagulation factor VIIa Recombinant Human,Enoxaparin,2
Coagulation factor VIIa Recombinant Human,Bemiparin,2
Coagulation factor VIIa Recombinant Human,Betrixaban,2
Coagulation factor VIIa Recombinant Human,Nonacog beta pegol,3
Coagulation factor VIIa Recombinant Human,Coagulation Factor IX Human,5
Coagulation factor VIIa Recombinant Human,Protamine sulfate,2
Coagulation factor VIIa Recombinant Human,Apixaban,2
Coagulation factor VIIa Recombinant Human,Fondaparinux,2
Coagulation factor VIIa Recombinant Human,Menadione,2
Coagulation factor VIIa Recombinant Human,Turoctocog alfa,2
Coagulation factor VIIa Recombinant Human,Coagulation Factor IX (Recombinant),5
Coagulation factor VIIa Recombinant Human,Anti-inhibitor coagulant complex,3
Coagulation factor VIIa Recombinant Human,Antithrombin Alfa,2
Coagulation factor VIIa Recombinant Human,Phylloquinone,2
Coagulation factor VIIa Recombinant Human,Turoctocog alfa pegol,2
Coagulation factor VIIa Recombinant Human,Rivaroxaban,2
Coagulation factor VIIa Recombinant Human,Antihemophilic factor human,2
Coagulation factor VIIa Recombinant Human,Kappadione,5
Palifermin,Sitaxentan,1
Palifermin,Ganirelix,1
Palifermin,Erdafitinib,16
Palifermin,Teriflunomide,1
Palifermin,Glasdegib,1
Palifermin,Nafarelin,1
Palifermin,Regorafenib,16
Palifermin,Artenimol,1
Palifermin,Foreskin fibroblast (neonatal),10
Palifermin,Selpercatinib,16
Palifermin,Flavin mononucleotide,1
Palifermin,Futibatinib,16
Palifermin,Leflunomide,1
Palifermin,Lenvatinib,16
Palifermin,Atovaquone,1
Palifermin,Halcinonide,1
Palifermin,Infigratinib,16
Palifermin,Triptorelin,1
Palifermin,Pralsetinib,16
Palifermin,Pazopanib,1
Palifermin,Danazol,1
Palifermin,Copanlisib,1
Palifermin,Abarelix,1
Palifermin,Degarelix,1
Palifermin,Gestrinone,1
Palifermin,Histrelin,1
Palifermin,Linzagolix,1
Palifermin,Nintedanib,16
Palifermin,Foreskin keratinocyte (neonatal),10
Palifermin,Elagolix,1
Palifermin,Macitentan,1
Palifermin,Gonadorelin,1
Palifermin,Cetrorelix,1
Palifermin,Copper,1
Palifermin,Relugolix,1
Palifermin,Fostamatinib,16
Palifermin,Alpelisib,1
Palifermin,Heparin,16
Palifermin,Tamoxifen,1
Palifermin,Buserelin,1
Palifermin,Sonidegib,1
Palifermin,Acetylsalicylic acid,1
Palifermin,Fluocinonide,1
Palifermin,Ambrisentan,1
Palifermin,Tivozanib,8
Palifermin,Caffeine,1
Palifermin,Bosentan,1
Palifermin,Vismodegib,1
Palifermin,Pemigatinib,16
Palifermin,Sorafenib,8
Palifermin,Ponatinib,16
Aldesleukin,Duvelisib,1
Aldesleukin,Tremelimumab,1
Aldesleukin,Pentostatin,2
Aldesleukin,Acetylcysteine,1
Aldesleukin,Abatacept,1
Aldesleukin,Mosunetuzumab,1
Aldesleukin,Tofacitinib,2
Aldesleukin,Ipilimumab,1
Aldesleukin,Pazopanib,1
Aldesleukin,Catumaxomab,1
Aldesleukin,Baricitinib,2
Aldesleukin,Copanlisib,1
Aldesleukin,Cladribine,1
Aldesleukin,Dipyridamole,2
Aldesleukin,Mesalazine,1
Aldesleukin,Arsenic trioxide,1
Aldesleukin,Nintedanib,1
Aldesleukin,Teplizumab,1
Aldesleukin,Dasatinib,1
Aldesleukin,Blinatumomab,1
Aldesleukin,Fostamatinib,3
Aldesleukin,Acetylsalicylic acid,1
Aldesleukin,Muromonab,2
Aldesleukin,Didanosine,1
Aldesleukin,Streptozocin,1
Aldesleukin,Umbralisib,1
Aldesleukin,Abrocitinib,2
Aldesleukin,Zanubrutinib,3
Aldesleukin,Caffeine,2
Aldesleukin,Auranofin,1
Aldesleukin,Ponatinib,1
Aldesleukin,Basiliximab,3
Aldesleukin,Ruxolitinib,2
Aldesleukin,Idelalisib,1
Botulinum toxin type B,Meprobamate,1
Botulinum toxin type B,Levetiracetam,1
Botulinum toxin type B,Zinc acetate,1
Botulinum toxin type B,Felodipine,1
Botulinum toxin type B,Insulin detemir,1
Botulinum toxin type B,Azathioprine,1
Botulinum toxin type B,Halothane,1
Botulinum toxin type B,Ziconotide,1
Botulinum toxin type B,Vigabatrin,1
Botulinum toxin type B,Flavin mononucleotide,1
Botulinum toxin type B,Nitrendipine,1
Botulinum toxin type B,Thiopental,1
Botulinum toxin type B,Topiramate,1
Botulinum toxin type B,Isoflurane,1
Botulinum toxin type B,Sevoflurane,1
Botulinum toxin type B,Aspartic acid,1
Botulinum toxin type B,Amlodipine,1
Botulinum toxin type B,Eflornithine,1
Botulinum toxin type B,Brigatinib,1
Botulinum toxin type B,Gabapentin enacarbil,1
Botulinum toxin type B,Zolpidem,1
Botulinum toxin type B,Phenelzine,1
Botulinum toxin type B,Glycine,1
Botulinum toxin type B,Quinidine barbiturate,1
Botulinum toxin type B,Zinc chloride,1
Botulinum toxin type B,Pyridoxal phosphate,1
Botulinum toxin type B,Insulin beef,1
Botulinum toxin type B,Insulin glargine,1
Botulinum toxin type B,Methoxyflurane,1
Botulinum toxin type B,Fostamatinib,3
Botulinum toxin type B,Insulin pork,1
Botulinum toxin type B,Pyruvic acid,1
Botulinum toxin type B,Ethanol,1
Botulinum toxin type B,Lamotrigine,1
Botulinum toxin type B,Atropine,1
Botulinum toxin type B,D-Serine,1
Botulinum toxin type B,Nandrolone decanoate,1
Botulinum toxin type B,Desflurane,1
Botulinum toxin type B,Insulin aspart,1
Botulinum toxin type B,Ascorbic acid,1
Botulinum toxin type B,Insulin degludec,1
Botulinum toxin type B,Talbutal,1
Botulinum toxin type B,Vitamin E,1
Botulinum toxin type B,Somatrem,1
Botulinum toxin type B,Primidone,1
Botulinum toxin type B,Glutamic acid,1
Botulinum toxin type B,Eszopiclone,1
Botulinum toxin type B,Verapamil,1
Botulinum toxin type B,Isradipine,1
Botulinum toxin type B,Pentobarbital,1
Botulinum toxin type B,Gabapentin,1
Botulinum toxin type B,Zinc,1
Botulinum toxin type B,Zopiclone,1
Botulinum toxin type B,Carisoprodol,1
Botulinum toxin type B,Cannabidiol,1
Botulinum toxin type B,Methylphenobarbital,1
Botulinum toxin type B,Taurine,1
Botulinum toxin type B,Ginkgo biloba,1
Botulinum toxin type B,Mecasermin rinfabate,1
Botulinum toxin type B,Mecasermin,1
Botulinum toxin type B,Secobarbital,1
Botulinum toxin type B,Enflurane,1
Botulinum toxin type B,Butobarbital,1
Botulinum toxin type B,Butalbital,1
Botulinum toxin type B,Copper,1
Botulinum toxin type B,Carboxymethylcellulose,1
Botulinum toxin type B,"Zinc sulfate, unspecified form",1
Botulinum toxin type B,Flumazenil,1
Botulinum toxin type B,Sildenafil,1
Botulinum toxin type B,Teprotumumab,1
Botulinum toxin type B,Amobarbital,1
Botulinum toxin type B,Valproic acid,1
Botulinum toxin type B,Insulin glulisine,1
Botulinum toxin type B,Insulin lispro,1
Botulinum toxin type B,Lindane,1
Botulinum toxin type B,Bepridil,1
Insulin lispro,Meprobamate,1
Insulin lispro,Levetiracetam,1
Insulin lispro,Insulin detemir,5
Insulin lispro,Zinc acetate,1
Insulin lispro,Felodipine,1
Insulin lispro,Azathioprine,1
Insulin lispro,Halothane,1
Insulin lispro,Ziconotide,1
Insulin lispro,Chromic chloride,3
Insulin lispro,Vigabatrin,1
Insulin lispro,Flavin mononucleotide,1
Insulin lispro,Nitrendipine,1
Insulin lispro,Thiopental,1
Insulin lispro,Topiramate,1
Insulin lispro,Isoflurane,1
Insulin lispro,Sevoflurane,1
Insulin lispro,Aspartic acid,1
Insulin lispro,Amlodipine,1
Insulin lispro,Eflornithine,1
Insulin lispro,Brigatinib,5
Insulin lispro,Gabapentin enacarbil,1
Insulin lispro,Zolpidem,1
Insulin lispro,Phenelzine,1
Insulin lispro,Glycine,1
Insulin lispro,Quinidine barbiturate,1
Insulin lispro,Zinc chloride,1
Insulin lispro,Pyridoxal phosphate,1
Insulin lispro,Insulin beef,5
Insulin lispro,Insulin glargine,5
Insulin lispro,Methoxyflurane,1
Insulin lispro,Fostamatinib,4
Insulin lispro,Insulin pork,5
Insulin lispro,Pyruvic acid,1
Insulin lispro,Ethanol,1
Insulin lispro,Lamotrigine,1
Insulin lispro,Atropine,1
Insulin lispro,D-Serine,1
Insulin lispro,Nandrolone decanoate,2
Insulin lispro,Desflurane,1
Insulin lispro,Insulin aspart,5
Insulin lispro,Ascorbic acid,1
Insulin lispro,Insulin degludec,5
Insulin lispro,Talbutal,1
Insulin lispro,Vitamin E,1
Insulin lispro,Somatrem,2
Insulin lispro,Primidone,1
Insulin lispro,Glutamic acid,1
Insulin lispro,Eszopiclone,1
Insulin lispro,Verapamil,1
Insulin lispro,Isradipine,1
Insulin lispro,Pentobarbital,1
Insulin lispro,Gabapentin,1
Insulin lispro,Zinc,1
Insulin lispro,Zopiclone,1
Insulin lispro,Carisoprodol,1
Insulin lispro,Cannabidiol,1
Insulin lispro,Methylphenobarbital,1
Insulin lispro,Taurine,1
Insulin lispro,Ginkgo biloba,1
Insulin lispro,Mecasermin rinfabate,5
Insulin lispro,Mecasermin,5
Insulin lispro,Secobarbital,1
Insulin lispro,Enflurane,1
Insulin lispro,Butobarbital,1
Insulin lispro,Butalbital,1
Insulin lispro,Copper,1
Insulin lispro,Carboxymethylcellulose,1
Insulin lispro,"Zinc sulfate, unspecified form",1
Insulin lispro,Flumazenil,1
Insulin lispro,Sildenafil,1
Insulin lispro,Teprotumumab,2
Insulin lispro,Amobarbital,1
Insulin lispro,Valproic acid,1
Insulin lispro,Insulin glulisine,5
Insulin lispro,Lindane,1
Insulin lispro,Bepridil,1
Insulin glargine,Meprobamate,1
Insulin glargine,Levetiracetam,1
Insulin glargine,Insulin detemir,5
Insulin glargine,Zinc acetate,1
Insulin glargine,Felodipine,1
Insulin glargine,Azathioprine,1
Insulin glargine,Halothane,1
Insulin glargine,Ziconotide,1
Insulin glargine,Chromic chloride,3
Insulin glargine,Vigabatrin,1
Insulin glargine,Flavin mononucleotide,1
Insulin glargine,Nitrendipine,1
Insulin glargine,Thiopental,1
Insulin glargine,Topiramate,1
Insulin glargine,Isoflurane,1
Insulin glargine,Sevoflurane,1
Insulin glargine,Aspartic acid,1
Insulin glargine,Amlodipine,1
Insulin glargine,Eflornithine,1
Insulin glargine,Brigatinib,5
Insulin glargine,Gabapentin enacarbil,1
Insulin glargine,Zolpidem,1
Insulin glargine,Phenelzine,1
